#TIME NO2 PM2.5 PM10 63a7_no2 63a7_pm2_5 63a7_pm10 63a7_pm2_5_db 63a7_pm10_db 63a7_pm2_5_db_corr 63a7_pm10_db_corr 856b_no2 856b_pm2_5 856b_pm10 856b_pm2_5_db 856b_pm10_db 856b_pm2_5_db_corr 856b_pm10_db_corr 63a7_temp 63a7_RH 856b_temp 856b_RH 63a7_a2 856b_a2
1502755200000 17.345 nan 8.439 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502758800000 13.627 nan 8.582 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502762400000 20.258 nan 9.137 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502766000000 35.115 nan 12.585 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502769600000 52.822 nan 23.79 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502773200000 72.618 nan 69.28 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502776800000 82.795 nan 37.907 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502780400000 55.678 nan 34.023 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502784000000 66.683 nan 28.2 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502787600000 74.272 nan 14.652 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502791200000 60.127 nan 14.922 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502794800000 75.718 nan 13.338 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502798400000 69.638 nan 13.565 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502802000000 84.85 nan 14.565 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502805600000 99.828 nan 15.13 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502809200000 108.7 nan 17.54 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502812800000 69.46 nan 15.955 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502816400000 67.565 nan 16.84 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502820000000 48.373 nan 16.163 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502823600000 46.068 nan 17.335 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502827200000 35.697 3.46 10.525 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502830800000 46.028 4.701 17.907 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502834400000 34.992 4.127 15.453 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502838000000 27.375 4.871 11.247 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502841600000 18.137 4.205 7.871 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502845200000 8.161 4.151 7.425 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502848800000 9.315 4.373 7.747 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502852400000 20.955 4.759 8.649 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502856000000 51.78 6.007 11.869 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502859600000 69.692 8.307 16.795 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502863200000 72.2 7.642 19.165 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502866800000 74.188 6.117 25.085 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502870400000 67.297 5.875 24.383 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502874000000 81.6 5.361 19.92 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502877600000 97.563 5.766 13.723 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502881200000 85.585 7.185 23.067 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502884800000 59.325 6.119 11.031 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502888400000 101.533 7.779 12.825 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502892000000 101.65 7.513 19.988 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502895600000 102.483 9.011 30.797 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502899200000 81.06 7.722 25.075 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502902800000 77.53 7.147 21.543 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502906400000 69.225 6.89 18.788 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502910000000 81.625 8.234 25.848 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502913600000 68.847 8.807 26.863 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502917200000 68.84 9.187 18.477 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502920800000 49.72 9.098 17.332 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502924400000 39.765 9.367 18.03 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502928000000 26.7 9.328 17.172 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502931600000 14.76 8.733 15.102 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502935200000 20.63 6.741 10.947 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502938800000 32.6 5.438 9.939 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502942400000 45.928 7.618 15.168 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502946000000 55.523 7.654 15.213 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502949600000 63.855 8.926 28.41 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502953200000 49.373 8.233 32.972 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502956800000 64.498 7.451 29.815 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502960400000 52.485 5.958 17.92 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1502964000000 58.685 4.559 16.645 7.54 4.05 4.45 4.761 6.636 14.781 20.55 NaN NaN NaN NaN NaN NaN NaN 25.5 38.9 NaN NaN NaN NaN
1502967600000 68.758 4.658 15.793 12.752 3.756 4.844 4.378 6.771 13.71 21.184 NaN NaN NaN NaN NaN NaN NaN 24.222 39.244 NaN NaN NaN NaN
1502971200000 73.78 4.215 14.127 15.439 3.457 4.13 3.966 5.991 11.087 16.761 NaN NaN NaN NaN NaN NaN NaN 25.0 34.848 NaN NaN NaN NaN
1502974800000 99.2 3.416 14.165 13.578 2.932 3.591 3.572 5.304 8.892 13.234 NaN NaN NaN NaN NaN NaN NaN 24.682 31.136 NaN NaN NaN NaN
1502978400000 78.912 2.778 14.568 13.96 1.578 1.867 2.411 3.836 5.282 8.377 NaN NaN NaN NaN NaN NaN NaN 24.511 27.489 NaN NaN NaN NaN
1502982000000 139.425 3.474 17.108 12.566 2.0 2.591 2.87 4.492 7.01 10.972 NaN NaN NaN NaN NaN NaN NaN 24.045 30.523 NaN NaN NaN NaN
1502985600000 109.225 3.888 19.35 12.133 2.391 2.87 3.201 4.884 8.006 12.207 NaN NaN NaN NaN NaN NaN NaN 24.0 31.261 NaN NaN NaN NaN
1502989200000 88.793 4.261 19.043 12.115 2.244 2.978 2.932 5.379 7.253 13.323 NaN NaN NaN NaN NaN NaN NaN 23.244 30.889 NaN NaN NaN NaN
1502992800000 83.088 5.061 20.665 9.401 4.65 5.925 4.867 8.013 13.463 22.168 NaN NaN NaN NaN NaN NaN NaN 22.075 34.675 NaN NaN NaN NaN
1502996400000 96.635 6.23 26.645 5.054 3.889 5.311 4.238 6.926 13.14 21.469 NaN NaN NaN NaN NaN NaN NaN 20.467 38.978 NaN NaN NaN NaN
1503000000000 71.015 7.654 39.455 4.818 4.889 5.911 4.702 7.579 13.756 22.147 NaN NaN NaN NaN NaN NaN NaN 19.133 44.867 NaN NaN NaN NaN
1503003600000 49.653 5.764 27.723 10.009 2.778 3.467 3.393 5.249 10.446 16.174 NaN NaN NaN NaN NaN NaN NaN 18.0 54.178 NaN NaN NaN NaN
1503007200000 39.042 4.474 17.598 14.108 2.156 2.911 2.98 4.352 9.481 13.845 NaN NaN NaN NaN NaN NaN NaN 17.0 57.822 NaN NaN NaN NaN
1503010800000 39.773 4.507 17.195 11.128 2.556 3.067 3.07 4.28 10.233 14.243 NaN NaN NaN NaN NaN NaN NaN 16.511 60.689 NaN NaN NaN NaN
1503014400000 30.503 3.726 12.415 13.71 2.178 2.644 2.836 4.422 9.967 15.535 NaN NaN NaN NaN NaN NaN NaN 15.867 63.844 NaN NaN NaN NaN
1503018000000 17.692 3.766 9.014 22.094 2.467 3.156 3.091 4.839 8.082 12.803 NaN NaN NaN NaN NaN NaN NaN 15.0 67.511 NaN NaN NaN NaN
1503021600000 17.938 4.476 8.267 20.715 3.044 3.578 3.463 4.969 8.67 12.441 NaN NaN NaN NaN NaN NaN NaN 15.0 71.489 NaN NaN NaN NaN
1503025200000 27.99 5.801 11.063 14.437 4.295 5.409 4.109 6.804 11.57 19.146 NaN NaN NaN NaN NaN NaN NaN 14.705 76.182 NaN NaN NaN NaN
1503028800000 47.465 7.281 14.162 5.58 6.0 8.022 5.113 9.307 15.079 27.439 NaN NaN NaN NaN NaN NaN NaN 15.0 78.6 NaN NaN NaN NaN
1503032400000 67.463 11.624 23.352 3.813 10.783 13.457 8.008 13.111 23.467 38.469 NaN NaN NaN NaN NaN NaN NaN 15.783 78.826 NaN NaN NaN NaN
1503036000000 68.037 12.915 27.617 3.759 16.865 19.73 11.761 19.577 34.19 56.504 NaN NaN NaN NaN NaN NaN NaN 20.162 65.351 NaN NaN NaN NaN
1503039600000 70.79 10.048 31.795 5.483 10.93 13.233 8.717 14.654 27.893 46.883 NaN NaN NaN NaN NaN NaN NaN 21.349 58.186 NaN NaN NaN NaN
1503043200000 77.347 8.548 19.175 9.069 9.182 10.795 7.482 11.359 22.15 33.673 NaN NaN NaN NaN NaN NaN NaN 18.932 69.477 NaN NaN NaN NaN
1503046800000 73.338 7.383 12.787 8.209 10.333 11.867 7.739 12.203 19.009 29.977 NaN NaN NaN NaN NaN NaN NaN 17.578 80.267 NaN NaN NaN NaN
1503050400000 67.763 6.896 11.412 6.878 9.535 11.837 7.697 12.508 14.353 23.338 NaN NaN NaN NaN NaN NaN NaN 18.0 82.977 NaN NaN NaN NaN
1503054000000 71.37 6.945 11.047 7.977 10.261 11.804 8.003 11.818 15.045 22.217 NaN NaN NaN NaN NaN NaN NaN 18.696 83.543 NaN NaN NaN NaN
1503057600000 62.803 6.725 10.512 12.388 10.565 12.587 8.175 13.462 18.063 29.741 NaN NaN NaN NaN NaN NaN NaN 19.109 81.348 NaN NaN NaN NaN
1503061200000 87.52 7.697 12.037 13.787 10.841 12.568 8.331 12.676 22.091 33.595 NaN NaN NaN NaN NaN NaN NaN 20.205 74.727 NaN NaN NaN NaN
1503064800000 NaN NaN NaN 9.024 10.136 12.114 8.08 13.332 20.284 33.478 NaN NaN NaN NaN NaN NaN NaN 20.864 71.614 NaN NaN NaN NaN
1503068400000 NaN NaN NaN 8.31 8.933 11.089 7.329 12.303 17.654 29.717 NaN NaN NaN NaN NaN NaN NaN 21.6 67.911 NaN NaN NaN NaN
1503072000000 NaN NaN NaN 9.267 8.618 10.735 7.281 12.619 21.745 37.833 NaN NaN NaN NaN NaN NaN NaN 21.794 65.735 NaN NaN NaN NaN
1503075600000 NaN NaN NaN 12.071 7.489 9.356 6.468 11.254 15.478 26.94 NaN NaN NaN NaN NaN NaN NaN 21.0 68.422 NaN NaN NaN NaN
1503079200000 NaN NaN NaN 11.956 8.045 9.705 6.92 11.072 17.094 27.361 NaN NaN NaN NaN NaN NaN NaN 20.159 70.636 NaN NaN NaN NaN
1503082800000 NaN NaN NaN 13.666 8.289 10.444 7.0 11.759 18.758 31.41 NaN NaN NaN NaN NaN NaN NaN 19.511 74.6 NaN NaN NaN NaN
1503086400000 39.715 7.794 14.797 14.32 9.462 12.128 7.372 12.77 21.199 36.82 NaN NaN NaN NaN NaN NaN NaN 18.59 79.128 NaN NaN NaN NaN
1503090000000 41.625 8.615 16.367 7.471 10.067 12.6 7.724 12.994 15.738 26.114 NaN NaN NaN NaN NaN NaN NaN 17.578 81.467 NaN NaN NaN NaN
1503093600000 38.907 9.546 17.872 5.72 12.182 14.295 8.531 14.141 16.122 26.727 NaN NaN NaN NaN NaN NaN NaN 17.0 83.977 NaN NaN NaN NaN
1503097200000 29.688 10.367 18.37 7.906 13.867 16.8 9.34 16.52 16.279 28.804 NaN NaN NaN NaN NaN NaN NaN 16.733 85.044 NaN NaN NaN NaN
1503100800000 21.808 11.237 19.78 6.955 15.022 18.267 10.0 18.846 15.862 29.955 NaN NaN NaN NaN NaN NaN NaN 16.0 85.533 NaN NaN NaN NaN
1503104400000 26.003 10.93 20.073 5.224 14.133 17.533 9.615 17.333 15.776 28.195 NaN NaN NaN NaN NaN NaN NaN 16.0 85.467 NaN NaN NaN NaN
1503108000000 12.825 10.217 19.895 9.287 11.756 14.978 8.213 14.558 10.665 18.896 NaN NaN NaN NaN NaN NaN NaN 15.911 86.6 NaN NaN NaN NaN
1503111600000 10.457 8.294 15.565 10.928 9.933 12.956 7.261 13.903 9.608 18.246 NaN NaN NaN NaN NaN NaN NaN 16.0 86.356 NaN NaN NaN NaN
1503115200000 5.771 9.417 18.617 10.434 9.422 12.711 7.237 13.26 9.54 17.471 NaN NaN NaN NaN NaN NaN NaN 16.0 87.889 NaN NaN NaN NaN
1503118800000 6.255 7.325 12.506 11.422 8.2 11.067 6.586 12.367 7.793 14.458 NaN NaN NaN NaN NaN NaN NaN 16.0 90.178 NaN NaN NaN NaN
1503122400000 7.191 5.624 8.146 19.812 8.0 10.311 6.18 10.563 5.449 9.294 NaN NaN NaN NaN NaN NaN NaN 16.867 90.867 NaN NaN NaN NaN
1503126000000 8.434 6.56 9.511 44.716 10.533 14.178 7.742 14.41 8.576 16.042 NaN NaN NaN NaN NaN NaN NaN 17.0 90.311 NaN NaN NaN NaN
1503129600000 8.078 3.452 5.174 59.91 4.844 6.0 4.518 6.831 6.07 9.177 NaN NaN NaN NaN NaN NaN NaN 17.0 89.467 NaN NaN NaN NaN
1503133200000 18.762 2.29 3.6 46.0 2.067 2.733 2.714 4.408 3.644 5.922 NaN NaN NaN NaN NaN NaN NaN 17.111 89.511 NaN NaN NaN NaN
1503136800000 40.075 1.943 3.195 20.109 1.467 1.844 2.355 3.511 3.122 4.659 NaN NaN NaN NaN NaN NaN NaN 18.378 88.511 NaN NaN NaN NaN
1503140400000 28.413 1.904 3.129 20.402 1.511 2.022 2.205 3.765 4.195 7.255 NaN NaN NaN NaN NaN NaN NaN 19.822 82.644 NaN NaN NaN NaN
1503144000000 29.355 3.101 5.691 21.096 2.4 3.0 3.172 5.054 8.362 13.332 NaN NaN NaN NaN NaN NaN NaN 20.356 73.756 NaN NaN NaN NaN
1503147600000 25.26 4.296 14.482 31.112 4.489 5.156 4.516 6.963 14.119 21.795 NaN NaN NaN NaN NaN NaN NaN 21.667 63.711 NaN NaN NaN NaN
1503151200000 39.163 3.492 15.852 27.444 2.444 3.311 3.112 4.887 9.767 15.32 NaN NaN NaN NaN NaN NaN NaN 22.0 56.089 NaN NaN NaN NaN
1503154800000 35.727 3.776 16.505 32.507 1.909 2.545 2.673 4.158 7.852 12.168 NaN NaN NaN NaN NaN NaN NaN 22.0 50.045 NaN NaN NaN NaN
1503158400000 38.307 4.437 16.65 24.429 2.196 2.652 2.965 4.49 8.649 13.028 NaN NaN NaN NaN NaN NaN NaN 21.783 46.304 NaN NaN NaN NaN
1503162000000 39.73 4.053 14.307 31.065 2.578 3.0 3.089 4.541 9.023 13.266 NaN NaN NaN NaN NaN NaN NaN 20.867 46.2 NaN NaN NaN NaN
1503165600000 47.25 5.51 14.69 21.444 4.032 4.839 4.033 6.492 11.979 19.276 NaN NaN NaN NaN NaN NaN NaN 19.742 51.387 NaN NaN NaN NaN
1503169200000 68.272 15.678 27.617 11.978 26.178 30.2 18.587 29.02 56.667 88.469 NaN NaN NaN NaN NaN NaN NaN 19.333 53.044 NaN NaN NaN NaN
1503172800000 72.108 15.243 28.115 8.954 21.932 24.75 15.684 23.577 50.394 75.724 NaN NaN NaN NaN NaN NaN NaN 18.091 58.773 NaN NaN NaN NaN
1503176400000 69.47 15.283 27.168 7.28 20.935 24.913 14.239 23.682 48.218 80.197 NaN NaN NaN NaN NaN NaN NaN 17.0 61.522 NaN NaN NaN NaN
1503180000000 53.975 5.848 13.482 13.768 5.511 6.289 4.929 6.677 15.312 20.619 NaN NaN NaN NaN NaN NaN NaN 15.844 65.133 NaN NaN NaN NaN
1503183600000 41.867 3.287 10.151 21.337 2.295 3.114 2.782 4.679 6.665 11.208 NaN NaN NaN NaN NaN NaN NaN 15.0 68.409 NaN NaN NaN NaN
1503187200000 29.775 3.116 7.585 35.65 2.326 2.739 2.662 3.924 6.576 9.694 NaN NaN NaN NaN NaN NaN NaN 15.0 70.478 NaN NaN NaN NaN
1503190800000 24.35 2.373 6.545 45.471 1.023 1.341 1.801 2.929 4.394 7.142 NaN NaN NaN NaN NaN NaN NaN 15.0 69.705 NaN NaN NaN NaN
1503194400000 10.371 2.331 5.556 60.214 0.756 0.956 1.604 2.222 4.01 5.554 NaN NaN NaN NaN NaN NaN NaN 15.0 71.467 NaN NaN NaN NaN
1503198000000 7.703 2.235 4.918 62.365 0.778 1.0 1.722 2.743 4.393 7.0 NaN NaN NaN NaN NaN NaN NaN 14.889 72.956 NaN NaN NaN NaN
1503201600000 10.043 2.272 4.17 48.398 0.622 0.889 1.572 2.593 4.283 7.097 NaN NaN NaN NaN NaN NaN NaN 14.0 75.356 NaN NaN NaN NaN
1503205200000 18.91 2.635 4.969 25.425 0.911 1.222 1.79 2.677 4.728 7.221 NaN NaN NaN NaN NaN NaN NaN 15.4 73.133 NaN NaN NaN NaN
1503208800000 17.488 2.605 6.503 15.18 1.244 1.8 1.979 3.27 6.489 10.733 NaN NaN NaN NaN NaN NaN NaN 19.333 59.667 NaN NaN NaN NaN
1503212400000 19.277 2.72 7.278 12.11 1.413 1.848 2.316 3.421 7.45 11.033 NaN NaN NaN NaN NaN NaN NaN 19.957 56.87 NaN NaN NaN NaN
1503216000000 27.755 2.932 8.28 9.478 1.386 1.773 2.209 3.336 6.506 9.834 NaN NaN NaN NaN NaN NaN NaN 22.477 46.864 NaN NaN NaN NaN
1503219600000 22.573 3.758 10.608 11.431 1.628 2.395 2.423 4.449 7.149 13.171 NaN NaN NaN NaN NaN NaN NaN 22.093 44.465 NaN NaN NaN NaN
1503223200000 25.633 4.069 10.361 13.74 2.051 2.282 2.718 4.052 7.927 11.891 NaN NaN NaN NaN NaN NaN NaN 21.692 43.821 NaN NaN NaN NaN
1503226800000 39.157 4.03 10.478 14.181 1.978 2.391 2.651 3.94 7.831 11.607 NaN NaN NaN NaN NaN NaN NaN 21.391 43.761 NaN NaN NaN NaN
1503230400000 39.532 3.878 10.707 17.031 1.844 2.556 2.513 4.637 7.568 14.092 NaN NaN NaN NaN NaN NaN NaN 22.0 40.622 NaN NaN NaN NaN
1503234000000 27.753 3.35 8.815 25.316 1.773 2.227 2.479 4.211 7.638 13.016 NaN NaN NaN NaN NaN NaN NaN 22.0 40.227 NaN NaN NaN NaN
1503237600000 35.867 3.632 10.077 22.46 1.891 2.283 2.627 3.758 7.892 11.242 NaN NaN NaN NaN NaN NaN NaN 22.174 41.522 NaN NaN NaN NaN
1503241200000 26.703 5.602 13.383 25.563 2.909 3.523 3.496 5.449 10.378 16.136 NaN NaN NaN NaN NaN NaN NaN 21.682 44.364 NaN NaN NaN NaN
1503244800000 44.675 3.881 10.06 20.483 2.295 2.705 2.862 4.292 8.378 12.578 NaN NaN NaN NaN NaN NaN NaN 22.0 41.773 NaN NaN NaN NaN
1503248400000 29.43 3.942 9.961 34.672 2.152 3.087 2.87 5.711 8.613 17.148 NaN NaN NaN NaN NaN NaN NaN 20.978 49.065 NaN NaN NaN NaN
1503252000000 37.405 3.732 10.063 26.751 2.067 2.422 2.761 4.294 8.554 13.279 NaN NaN NaN NaN NaN NaN NaN 19.756 54.756 NaN NaN NaN NaN
1503255600000 26.727 3.251 8.97 31.994 1.867 2.467 2.589 4.363 8.37 14.123 NaN NaN NaN NaN NaN NaN NaN 18.6 58.956 NaN NaN NaN NaN
1503259200000 36.718 3.504 10.259 21.475 1.718 2.462 2.647 4.106 9.126 14.153 NaN NaN NaN NaN NaN NaN NaN 17.615 62.615 NaN NaN NaN NaN
1503262800000 37.438 3.542 10.523 18.086 1.763 2.632 2.633 4.098 6.736 10.457 NaN NaN NaN NaN NaN NaN NaN 16.974 65.895 NaN NaN NaN NaN
1503266400000 28.515 3.402 8.846 19.116 1.844 2.644 2.543 4.505 6.041 10.693 NaN NaN NaN NaN NaN NaN NaN 16.0 67.911 NaN NaN NaN NaN
1503270000000 26.832 2.805 7.792 19.521 1.045 1.614 1.866 3.241 4.639 8.058 NaN NaN NaN NaN NaN NaN NaN 15.318 71.045 NaN NaN NaN NaN
1503273600000 10.037 2.27 4.091 33.52 1.022 1.37 1.956 2.824 5.097 7.362 NaN NaN NaN NaN NaN NaN NaN 15.0 74.043 NaN NaN NaN NaN
1503277200000 6.374 2.236 3.9 28.536 1.227 1.5 1.972 3.265 5.694 9.423 NaN NaN NaN NaN NaN NaN NaN 14.25 77.045 NaN NaN NaN NaN
1503280800000 20.956 2.948 5.512 11.441 1.333 1.644 2.05 2.937 5.736 8.223 NaN NaN NaN NaN NaN NaN NaN 13.467 78.933 NaN NaN NaN NaN
1503284400000 23.607 3.842 7.378 13.26 1.333 1.733 2.162 3.184 4.066 5.99 NaN NaN NaN NaN NaN NaN NaN 13.0 83.6 NaN NaN NaN NaN
1503288000000 36.282 4.164 7.94 6.419 2.511 3.489 3.02 5.171 5.711 9.772 NaN NaN NaN NaN NaN NaN NaN 13.267 84.089 NaN NaN NaN NaN
1503291600000 56.453 6.046 11.902 4.134 3.391 4.587 3.774 6.325 8.91 14.688 NaN NaN NaN NaN NaN NaN NaN 14.696 79.478 NaN NaN NaN NaN
1503295200000 54.17 5.919 16.4 3.419 3.822 4.978 4.055 7.309 12.349 22.287 NaN NaN NaN NaN NaN NaN NaN 20.133 57.889 NaN NaN NaN NaN
1503298800000 55.815 6.366 26.823 3.419 3.455 4.614 3.969 6.829 11.756 20.253 NaN NaN NaN NaN NaN NaN NaN 23.318 46.909 NaN NaN NaN NaN
1503302400000 68.258 6.469 31.663 4.185 2.913 3.674 3.612 5.98 10.786 17.897 NaN NaN NaN NaN NaN NaN NaN 23.87 45.065 NaN NaN NaN NaN
1503306000000 62.153 4.827 19.177 6.67 2.136 2.477 2.896 3.886 8.585 11.556 NaN NaN NaN NaN NaN NaN NaN 22.432 47.068 NaN NaN NaN NaN
1503309600000 59.333 4.344 16.81 9.225 2.044 2.378 2.768 4.22 8.431 12.884 NaN NaN NaN NaN NaN NaN NaN 22.467 44.6 NaN NaN NaN NaN
1503313200000 67.418 3.742 12.713 13.236 1.356 1.867 2.184 3.663 6.688 11.213 NaN NaN NaN NaN NaN NaN NaN 22.756 41.578 NaN NaN NaN NaN
1503316800000 49.99 3.264 10.269 20.016 1.222 1.533 2.027 2.914 6.094 8.706 NaN NaN NaN NaN NaN NaN NaN 22.556 39.778 NaN NaN NaN NaN
1503320400000 79.35 3.049 10.99 13.287 1.622 2.022 2.247 3.807 6.705 11.347 NaN NaN NaN NaN NaN NaN NaN 23.222 37.911 NaN NaN NaN NaN
1503324000000 127.668 3.766 13.188 8.081 2.533 2.933 3.067 4.707 8.974 13.799 NaN NaN NaN NaN NaN NaN NaN 23.533 36.533 NaN NaN NaN NaN
1503327600000 59.845 3.83 16.933 11.924 1.956 2.756 2.646 5.066 8.1 15.515 NaN NaN NaN NaN NaN NaN NaN 21.622 49.289 NaN NaN NaN NaN
1503331200000 21.59 3.221 8.543 23.295 2.178 2.867 2.842 4.401 8.445 12.901 NaN NaN NaN NaN NaN NaN NaN 19.311 62.911 NaN NaN NaN NaN
